debtor_name,CreditScore,Gender,debtor_age,Tenure,arrear_amount,loan_amount,Efficient_HumanResources,debtor_occupation
596,702,1,36,9,2,174268.87,0,2
5366,556,1,46,3,1,108500.66,1,3
6040,812,0,24,1,1,83247.14,0,0
2682,645,1,47,9,1,121840.2,1,2
891,809,1,43,2,2,132908.07,0,4
822,560,1,49,4,1,100075.1,1,2
3534,744,1,29,1,1,119327.75,0,0
865,731,0,39,2,2,136737.13,0,4
3800,471,0,28,5,2,22356.97,0,4
513,686,0,38,2,3,10137.34,1,0
4081,668,1,45,4,2,158379.25,0,4
5624,575,1,36,1,1,94570.56,0,3
906,435,1,37,8,1,980.93,1,0
5538,743,1,23,3,1,95583.45,0,4
4627,580,0,39,9,1,86044.98,0,0
4049,599,0,49,10,2,166236.38,1,3
3778,534,1,34,5,1,5240.53,0,3
1972,680,0,32,5,1,150684.23,0,2
527,631,0,46,10,2,129508.96,0,4
752,485,0,39,2,1,70665.16,0,4
2009,699,0,40,8,1,102085.35,0,3
2269,712,1,34,1,2,195052.12,0,2
4016,603,1,51,8,1,93739.71,1,4
704,850,1,40,6,1,65612.12,0,2
807,584,0,41,3,2,160095.48,0,4
1038,604,0,71,2,2,49506.82,0,1
6475,586,1,51,2,1,92406.22,0,4
908,467,1,39,5,2,7415.96,0,3
4483,520,1,35,9,1,25059.06,0,4
2276,683,1,40,4,1,116816.54,1,4
597,557,1,36,3,1,144078.02,0,1
2260,613,0,32,0,2,126675.62,0,1
2269,786,1,34,3,1,183682.09,0,3
5769,593,1,32,10,1,166850.57,0,2
4911,670,0,29,9,2,27359.19,0,4
6549,657,0,48,5,1,101314.65,1,3
5617,718,1,32,9,2,27979.16,0,1
6624,623,0,24,7,2,109470.34,0,3
5276,496,1,31,5,2,93713.13,0,0
6560,429,0,39,6,1,74870.99,0,2
4332,606,1,36,1,1,192387.51,1,1
5583,499,0,46,6,2,73457.55,0,2
4707,642,1,62,7,2,61120.75,0,1
2254,641,0,52,4,1,90964.54,1,0
609,673,1,32,8,1,116969.73,0,4
4049,570,0,36,3,2,92118.75,0,1
6610,472,0,37,1,2,48357.9,0,3
4416,550,1,35,9,2,197325.4,0,4
629,625,0,55,8,4,135853.62,1,2
2677,516,1,46,2,2,169122.54,0,3
561,682,1,32,2,2,164170.46,0,2
16,620,1,28,8,2,199909.32,0,3
5363,626,0,39,0,2,83295.09,0,0
909,623,0,29,1,2,39382.06,0,2
2015,569,0,35,4,1,184748.23,0,2
5405,724,0,69,5,1,62280.91,0,3
6603,678,0,55,5,1,196794.11,1,0
4572,713,0,26,4,2,144682.17,1,2
525,631,1,32,10,2,196342.66,0,3
5576,846,0,37,6,1,41516.44,0,2
879,660,0,43,1,1,112026.1,1,1
4046,567,1,54,9,1,52035.29,1,3
3485,731,1,31,1,1,185466.85,0,0
5359,693,1,47,8,1,80149.27,0,4
3141,772,1,34,9,2,170980.86,0,0
6167,657,1,38,7,2,185827.74,0,1
579,774,1,34,4,2,113407.26,0,3
326,667,0,37,9,2,67734.79,0,1
4557,516,0,37,8,1,3363.36,0,3
2676,551,1,49,1,2,135757.27,0,2
2677,542,1,35,2,1,22314.55,0,3
3451,623,1,28,7,1,129526.57,0,1
6395,701,0,43,2,1,37266.43,0,0
1695,583,1,48,3,1,60017.46,1,4
6274,731,1,46,10,2,153015.42,0,0
2680,461,0,35,5,1,54209.02,0,3
8,702,0,23,7,1,114603.96,0,2
2231,565,0,47,10,1,165849.49,1,3
2249,711,1,42,3,3,16392.72,1,0
3934,664,1,54,8,1,162719.69,1,0
44,518,1,50,4,1,107112.25,1,4
6549,728,1,42,8,2,41823.22,0,0
4430,585,1,37,6,1,99907.29,0,1
2690,573,1,52,8,2,178229.04,0,0
4626,568,1,26,1,2,22095.73,0,2
2690,602,0,26,8,1,197861.16,1,0
6743,603,1,44,9,1,138328.24,0,1
3442,687,1,38,0,1,137276.83,0,2
4037,741,1,52,1,2,21834.4,1,4
5622,469,1,37,9,1,119890.86,0,2
2119,477,0,58,8,1,24564.7,0,3
4134,737,1,43,8,1,10209.8,0,1
5322,835,1,25,7,2,83449.65,0,0
5333,717,0,33,0,1,81508.1,0,2
4288,562,0,51,7,2,32626.21,0,3
917,758,1,61,2,2,43982.41,0,2
6132,408,1,40,3,2,124874.23,0,3
1022,650,0,32,4,1,118324.75,0,1
3715,582,1,33,2,1,22113.93,0,2
6202,706,0,43,1,2,31962.77,0,2
2280,567,1,41,0,1,105746.94,0,0
4046,720,1,29,2,2,39925.52,0,1
6120,631,0,31,2,2,127630.88,0,2
2202,623,1,41,2,1,28778.98,0,4
2269,514,1,35,3,1,10008.68,0,2
71,650,0,35,3,2,24482.16,0,4
2248,673,0,35,6,2,98618.79,0,3
980,504,0,32,8,1,16281.94,0,3
4681,723,1,37,3,2,121239.65,0,4
765,645,1,25,0,1,42669.37,0,2
2761,664,1,41,7,1,164924.11,0,3
2089,760,1,43,6,1,157337.29,0,1
6609,766,1,36,5,1,153831.6,0,1
6495,634,1,37,5,2,168781.8,0,3
4014,640,0,31,10,1,168469.65,0,1
3865,784,1,28,2,2,170829.87,0,4
4049,547,0,42,1,1,86207.49,1,2
2533,608,0,40,8,1,61164.45,0,0
3333,547,0,35,4,1,133287.73,0,3
2019,612,0,43,4,2,77128.23,0,4
6605,573,1,28,8,2,77660.03,0,3
202,615,1,32,5,1,56897.1,0,3
6118,710,0,33,2,2,72945.32,0,3
6103,674,0,38,10,1,45418.12,0,2
5392,702,0,38,9,2,158527.45,0,0
1028,616,1,37,9,1,111312.96,0,2
6608,688,1,32,6,1,138759.15,0,3
809,605,1,36,7,1,190588.59,0,1
3992,676,1,33,6,1,79099.64,0,4
6458,708,1,33,3,2,138613.21,0,3
3870,745,0,38,7,2,194230.82,0,2
5784,661,1,20,8,1,110252.53,0,0
5377,726,1,31,9,2,106117.3,0,4
6481,475,1,40,7,1,169642.13,1,0
5770,751,1,54,9,2,116179.92,0,4
2682,645,0,59,8,2,91.75,1,1
570,775,1,42,6,2,187839.9,0,3
3968,540,1,41,3,2,121098.65,0,4
751,591,0,34,3,1,30972.06,0,3
5864,596,1,60,7,1,30314.04,0,2
5597,573,1,41,5,2,14479.29,0,2
6398,577,1,31,6,1,196395.25,0,4
1717,830,0,40,8,1,19512.38,0,3
5377,663,1,67,9,3,72318.77,0,3
1913,421,1,34,2,2,96615.23,0,2
3016,718,1,34,5,2,30772.22,0,4
2768,655,0,61,2,2,161217.18,0,4
4393,712,1,23,2,2,66795.78,0,0
2710,663,1,28,4,2,123969.64,0,4
3576,640,0,47,6,2,13783.77,1,1
891,577,1,29,2,1,168924.41,0,3
527,546,0,36,7,1,134778.01,0,4
2705,802,1,37,9,1,119782.89,0,4
4131,590,0,45,2,1,52167.97,0,3
602,594,1,18,1,1,167689.56,0,4
226,577,1,51,2,1,140800.66,1,2
460,541,1,39,7,2,19823.02,0,0
2580,781,0,27,5,2,72969.9,0,0
1248,806,1,34,2,2,143711.02,0,1
3692,723,0,49,0,1,180862.26,1,3
917,535,1,45,2,2,125658.28,0,4
4552,768,0,36,3,1,125870.5,0,2
557,653,1,41,1,1,15126.32,1,3
741,803,0,50,8,1,22457.25,1,2
6461,545,0,44,1,2,82614.89,0,3
5782,581,0,38,3,1,32919.42,0,4
6601,513,0,49,5,1,126223.84,0,4
5698,731,1,29,5,1,112010.02,0,2
896,727,1,39,5,2,180962.32,0,3
891,560,1,47,1,1,128882.66,1,4
5429,766,1,27,5,1,177614.17,1,2
3725,630,0,23,4,1,174570.55,0,3
1144,652,1,41,9,1,178373.93,0,2
5785,729,1,40,5,2,103396.08,0,4
2705,629,0,33,6,2,59129.72,0,2
3775,667,1,33,9,2,683.37,0,4
1964,671,0,31,6,2,145567.34,0,3
2233,768,0,47,5,1,48137.08,1,1
5364,732,0,35,3,2,90876.95,0,4
3935,546,0,30,5,2,198543.09,0,4
889,630,1,55,2,1,106202.07,1,4
5650,765,0,46,8,2,166896.01,1,4
5388,704,0,33,0,2,74804.36,0,2
4129,470,0,48,6,1,116971.05,0,1
6388,688,0,34,9,2,163783.0,0,2
4220,685,0,33,1,3,70221.13,1,4
6389,567,0,38,1,2,107841.77,0,0
4050,720,1,64,3,2,79623.28,1,1
1723,609,1,39,3,1,138399.67,0,4
6496,521,0,49,2,1,182765.14,0,4
4402,556,0,30,7,2,186648.19,0,3
4525,662,1,30,5,2,149587.92,0,4
93,704,1,41,9,2,129050.67,0,4
513,750,0,38,1,2,47764.99,0,3
2269,619,0,32,4,2,172792.43,1,0
3161,468,1,26,1,1,64436.16,0,2
1255,435,1,44,3,1,167461.5,0,0
2578,529,1,43,6,2,98348.66,0,4
1808,702,0,60,5,2,41536.59,1,1
2672,608,0,41,5,2,72462.25,0,0
6042,576,1,40,9,2,112465.19,1,1
3507,666,0,27,1,1,64511.44,0,2
2276,730,0,36,8,2,91830.75,0,4
2233,647,1,52,7,1,190806.36,1,2
5324,516,0,27,1,1,112311.15,0,1
1980,711,0,81,6,2,72276.24,0,2
2282,736,1,54,7,2,84920.49,0,0
1307,768,0,36,5,2,17348.56,0,4
2524,427,1,40,8,2,82870.75,0,1
5687,686,0,47,6,1,32080.69,1,2
4110,690,0,42,5,2,120512.08,0,3
4377,647,0,29,2,2,179032.68,0,1
570,714,1,35,3,2,95623.28,0,4
6468,736,0,36,8,1,110035.88,1,3
524,608,0,34,4,1,168822.01,0,0
2520,809,0,39,5,1,77705.75,0,2
3162,745,0,40,6,1,49815.62,0,1
3162,781,1,38,2,1,65632.33,1,4
4323,527,1,31,4,1,169361.89,0,3
6125,595,0,32,0,1,4721.3,0,3
6139,850,0,38,2,2,23974.85,0,0
4142,569,1,37,9,1,199929.17,0,0
2275,728,1,43,7,2,40023.7,0,1
4491,473,0,32,5,2,72946.95,0,3
5531,738,1,29,2,2,170421.13,0,1
3519,659,1,35,6,2,58879.11,0,2
675,597,1,38,6,2,25059.05,0,4
859,445,0,61,2,1,29909.84,0,3
5366,671,0,29,3,2,158043.11,0,3
4535,656,0,34,6,1,14032.62,1,0
6137,658,1,31,5,1,49809.88,0,1
5405,698,1,52,10,3,28806.32,1,1
6610,655,1,38,9,1,90490.33,0,4
6608,772,1,41,10,1,75825.57,0,1
3288,681,1,33,10,1,158336.36,0,2
990,688,1,29,9,2,143454.95,0,4
6040,633,1,40,5,2,117279.49,0,4
5579,735,1,73,9,1,114283.33,0,4
2012,521,0,29,2,1,994.86,0,4
2212,541,1,36,5,2,124795.84,0,2
2782,612,0,36,2,2,77592.8,0,3
5536,562,1,62,3,2,105986.01,0,4
5880,703,0,32,6,2,33606.52,0,3
5544,710,1,23,6,2,134188.11,0,0
5623,731,0,40,5,1,159718.27,1,0
846,703,1,58,4,1,85148.78,0,4
3545,618,0,40,0,1,119059.13,0,2
5680,689,0,29,1,2,122998.26,0,3
3555,718,1,33,7,1,117841.06,0,1
2231,608,1,37,5,2,160593.41,0,2
2765,749,1,34,2,1,174189.04,1,3
1018,753,1,51,4,2,68260.27,1,3
5462,630,1,39,10,1,58854.88,1,3
3764,693,0,43,1,1,87994.95,1,1
1973,838,0,40,6,1,150659.35,1,3
6621,756,0,39,5,2,109098.39,0,1
300,775,0,27,4,1,104112.0,0,2
6140,635,0,33,5,2,122949.71,0,0
1354,705,1,36,1,1,21807.16,0,0
3784,481,1,40,3,1,32319.93,0,4
823,727,0,49,7,1,190457.87,1,1
514,595,1,20,4,1,177738.98,0,4
6465,535,0,38,0,1,80425.65,0,1
2524,578,1,59,10,1,9445.42,1,0
6625,597,0,29,5,2,174825.57,0,1
2089,449,0,21,7,2,175743.92,0,4
6501,850,0,43,8,2,54949.73,0,3
3964,494,0,35,9,2,183752.91,0,2
359,676,0,34,8,1,46038.28,0,0
2196,818,1,43,10,1,78941.59,0,1
910,712,1,45,6,1,198398.68,0,2
538,672,1,40,4,2,188892.19,0,3
2006,636,1,35,9,1,169286.74,0,0
5363,698,1,37,8,2,145004.39,0,2
3838,597,0,43,7,2,55809.92,0,4
5243,717,1,28,4,1,54272.12,0,3
5415,614,1,49,1,2,192440.54,0,0
6133,708,0,23,4,1,103697.57,0,2
6123,507,1,36,9,3,119110.03,1,4
889,581,0,27,5,2,194681.6,0,1
527,579,0,39,2,2,158948.63,0,4
992,504,0,46,2,1,165122.55,1,0
2460,737,0,32,7,2,189402.71,0,2
604,540,0,31,10,1,158027.57,0,1
868,609,1,32,7,1,3815.48,0,2
4162,778,1,24,4,2,162809.2,0,2
5681,621,1,40,10,1,89519.47,0,4
6704,665,1,63,7,1,25165.36,1,4
807,608,0,47,6,1,126012.57,0,0
527,680,1,36,7,2,20109.21,0,3
3139,663,0,46,2,1,58257.23,0,0
6399,627,0,35,2,1,172269.21,1,4
902,607,1,26,1,1,29818.2,0,3
834,681,0,43,8,1,114659.81,0,3
4027,766,0,45,6,2,147184.74,0,2
5784,694,1,30,2,3,15039.41,0,3
4289,411,0,54,9,1,76621.49,0,3
1973,742,1,39,8,1,92985.78,0,0
6043,673,1,43,8,1,6009.27,1,3
1258,529,1,61,1,2,191370.97,0,3
4123,519,0,38,7,1,188225.67,0,2
3576,573,1,35,9,2,11743.89,0,4
3802,453,0,28,3,1,136846.75,0,1
2689,798,0,39,6,1,164248.33,0,0
6370,693,0,34,10,2,154631.35,0,3
3470,637,0,44,2,2,149665.65,0,3
6473,672,1,47,1,1,91574.92,0,4
742,597,0,28,0,1,127233.39,0,3
2789,543,1,42,7,1,56650.47,0,4
4572,695,0,56,4,2,84644.76,0,1
4325,584,1,35,6,2,148238.16,0,0
638,652,0,58,3,2,193502.9,0,0
692,601,1,38,4,1,38020.05,0,3
4327,628,1,28,4,2,176750.81,0,1
810,607,1,32,9,2,176580.63,0,3
107,646,0,46,8,2,133059.15,0,4
839,572,1,30,6,1,100843.82,0,4
6276,801,1,58,1,2,30484.19,0,4
5540,597,0,26,8,1,42330.58,0,1
4008,613,1,40,7,1,193309.58,0,3
913,529,1,29,4,1,112813.79,1,4
6139,794,0,37,9,2,68008.85,0,0
455,557,1,34,3,1,132673.22,0,4
5589,499,0,28,4,1,22001.91,0,3
6120,544,0,26,6,1,100200.4,1,1
460,739,0,30,6,1,122604.44,0,1
3790,458,0,43,1,2,100564.37,0,2
3857,528,1,31,9,1,5419.31,0,0
815,773,1,51,4,2,123587.83,1,0
1021,646,0,30,5,2,13935.32,0,3
3017,564,1,31,0,1,87060.77,0,0
3895,624,0,52,0,1,4859.59,1,2
6638,682,0,52,5,1,21085.17,1,1
1681,726,0,44,2,2,26733.86,0,1
841,560,1,24,1,1,89734.7,0,4
6454,382,1,36,0,1,179540.73,1,0
1145,457,0,38,6,2,173219.09,0,4
370,673,0,37,10,2,37411.35,0,4
6250,584,0,40,4,1,80852.11,0,0
1018,629,0,39,10,2,43174.49,1,3
2202,584,0,37,10,4,70927.11,1,2
1350,724,1,30,10,2,54265.55,0,1
3286,644,1,31,5,2,41872.17,0,2
6549,676,0,48,2,1,15068.53,1,4
2687,499,1,31,4,1,25950.49,0,0
6118,598,1,60,4,1,197727.14,1,3
863,655,0,37,4,1,79555.08,1,4
5704,559,1,28,3,1,15607.27,0,1
6140,543,0,67,0,1,134612.48,0,4
4477,679,1,39,0,1,159830.58,0,2
6169,594,0,32,4,2,162961.79,0,2
1246,586,1,27,5,2,192427.16,0,4
2254,776,0,31,5,2,92647.94,0,3
486,699,1,39,2,1,180022.39,0,0
482,847,0,35,5,1,183584.14,0,3
5586,582,1,35,8,2,28750.67,0,0
2255,648,1,38,10,1,74846.67,0,1
2280,618,0,49,9,3,89729.3,1,4
2683,543,0,31,4,1,61843.73,0,1
704,642,1,49,4,1,24770.22,1,2
1996,462,1,27,4,1,80587.27,0,1
299,640,1,47,6,1,116286.25,0,0
6390,740,1,40,4,2,129333.69,1,0
3545,773,0,50,4,2,129372.94,0,1
1980,583,0,32,7,2,18149.03,0,3
606,589,0,46,10,2,168369.37,0,3
2269,509,1,35,8,2,67431.28,0,2
2517,612,1,32,9,2,177092.16,0,0
2292,505,1,37,0,1,93736.69,0,2
3725,546,0,25,3,1,131647.31,0,0
5842,681,0,41,0,2,175722.31,0,3
868,762,1,20,1,1,85606.83,0,0
536,786,1,29,7,2,64945.57,0,4
838,629,1,34,6,2,190347.72,0,4
5586,787,0,39,7,1,100791.36,0,0
6275,713,1,42,0,1,167873.49,0,0
4015,541,0,39,6,1,25289.23,0,1
3881,451,0,31,7,1,20388.77,0,2
983,644,1,49,10,2,145089.64,0,1
4534,686,1,32,6,2,179093.26,0,4
5251,847,0,41,3,4,16025.17,1,1
326,765,1,37,7,1,9087.81,0,3
1871,678,0,37,8,2,21472.42,0,2
2668,539,1,20,0,1,146752.67,0,2
1109,800,0,40,3,2,132562.23,0,2
6103,799,0,39,7,2,139537.43,0,0
1025,629,0,61,6,2,133672.61,0,4
874,734,0,52,6,2,38984.37,0,1
2436,542,0,31,3,2,115217.59,0,3
3583,414,1,60,3,2,93844.82,0,4
1968,675,0,38,1,1,22068.83,1,4
631,683,0,38,5,1,123846.07,0,1
4060,748,1,32,5,2,172638.13,0,3
906,596,1,29,2,2,1591.19,0,1
5583,642,1,35,4,1,91775.51,0,3
1305,499,0,21,3,1,153920.22,0,2
3477,649,0,47,8,1,71420.16,0,4
4674,739,1,42,2,2,172149.76,0,2
4431,616,1,31,1,2,54706.75,0,2
6452,560,0,33,9,1,183358.21,0,3
740,427,1,42,1,1,57098.0,0,3
2289,435,1,54,3,1,156910.46,1,4
2679,633,1,29,7,1,130224.73,0,0
2028,443,1,35,6,1,13946.66,0,0
912,727,1,62,5,2,38652.96,0,4
6112,674,0,45,6,1,140041.78,0,4
3967,661,0,31,3,1,166187.1,0,0
2519,619,1,34,1,1,139919.38,0,2
4552,562,0,27,3,2,28137.03,0,0
3856,633,1,61,3,1,50368.63,0,2
2380,551,0,48,5,1,94978.1,0,3
4631,720,0,29,7,1,69903.93,1,1
766,688,0,32,5,2,177607.77,0,1
2534,635,0,36,9,2,196731.08,0,0
3139,561,0,31,1,2,65234.6,0,0
5531,850,1,33,8,1,186281.0,0,0
1872,636,1,36,5,2,111573.3,0,0
823,461,0,74,1,2,196767.83,0,0
1808,771,0,38,5,2,72985.61,0,2
5602,713,1,36,8,1,143265.65,0,0
4690,658,0,45,9,1,159268.67,0,4
523,586,0,56,9,2,54448.41,0,4
5512,737,1,30,8,1,31928.5,0,0
6497,742,1,27,5,2,21793.59,0,1
4341,824,1,26,7,1,21903.62,1,0
1247,701,1,41,9,1,49405.93,0,3
5596,623,0,43,4,2,154908.52,0,3
4105,744,1,36,10,2,182867.84,0,3
150,698,0,38,1,1,16957.45,0,0
6110,616,1,40,9,2,93717.55,0,2
5698,662,0,39,5,2,61636.22,0,2
908,594,1,37,2,2,95864.5,0,3
4535,685,1,40,2,2,167400.29,0,0
3788,742,1,27,0,2,131534.96,0,1
3787,678,1,83,6,1,92934.41,0,2
638,651,1,47,2,2,119808.64,0,0
1259,585,1,50,2,1,9439.31,1,1
4682,579,1,40,10,2,18732.91,0,2
583,722,0,37,0,1,160162.42,0,2
704,613,0,51,7,1,53630.9,1,1
816,694,1,42,8,1,36405.21,0,3
3725,550,1,49,0,3,61446.92,1,2
4106,741,1,42,6,1,194686.78,1,3
6139,668,0,69,9,1,134483.07,0,1
4415,529,0,27,1,2,37769.98,0,2
527,636,1,31,6,2,2382.61,0,2
5399,563,1,61,1,1,106826.92,1,1
566,767,0,35,9,2,39511.61,0,3
3475,644,1,50,9,4,196371.13,1,4
568,780,1,71,9,2,122506.78,0,0
901,635,0,41,10,2,61994.2,0,2
2281,641,1,35,2,1,192464.21,1,2
3856,593,0,40,2,1,5194.95,0,2
4359,540,0,35,7,2,198256.15,0,0
6599,663,1,35,5,2,62634.94,0,0
4573,630,1,34,9,2,114006.35,0,1
6462,605,1,19,8,1,107994.99,0,1
726,710,0,62,9,1,48571.14,1,2
538,755,0,78,5,1,76016.49,0,0
5662,641,1,25,10,2,180808.39,0,2
4073,737,1,50,4,2,4225.11,0,4
6103,695,1,49,9,1,135841.35,0,2
4557,466,0,47,5,1,183536.24,1,3
3719,558,1,58,2,1,88791.83,0,2
4066,665,1,29,1,2,63732.9,0,2
6451,737,1,45,10,2,1364.54,0,1
1977,654,1,29,7,2,149184.15,0,4
5698,619,0,28,3,2,53394.12,0,1
1246,845,0,43,3,2,97910.06,0,4
470,727,0,28,2,1,101433.76,0,3
4080,582,1,50,2,1,116944.3,0,0
813,716,1,41,9,1,113267.48,0,0
6319,660,0,36,0,1,181449.51,0,2
3838,664,0,34,7,1,179913.98,0,4
6121,801,1,43,4,2,98586.14,0,1
4124,615,1,42,4,3,120321.09,0,3
2261,718,1,63,7,1,100538.8,0,3
2396,667,1,40,8,2,98931.5,0,1
4575,670,1,37,0,1,194493.57,0,1
738,590,1,43,8,2,143628.31,0,0
2515,739,0,40,8,1,167030.51,0,4
3784,373,1,42,7,1,77786.37,1,1
837,418,0,46,9,1,81014.5,1,3
815,837,0,29,9,2,41866.26,0,0
1996,645,1,43,9,1,11302.7,1,2
6279,552,1,39,2,1,149384.43,0,0
597,580,1,45,2,2,169303.65,0,4
4629,684,1,35,3,1,37264.11,0,2
359,634,1,35,3,2,19515.48,0,0
1972,607,0,49,9,2,103068.22,0,3
2201,802,1,29,9,1,134459.12,0,1
4049,736,0,36,6,1,70496.66,0,1
6427,629,0,40,9,1,175877.7,1,4
2269,737,1,28,8,2,106390.01,0,1
4057,718,0,39,2,1,52138.49,0,3
835,561,1,43,4,4,18522.91,1,4
95,641,1,31,9,1,32231.6,0,3
2712,677,1,30,1,1,174225.88,0,0
4,641,0,36,1,2,102021.39,0,3
6451,658,0,32,5,1,31484.76,0,4
5583,659,1,48,4,2,82469.06,1,3
3484,567,0,47,2,1,110900.43,1,2
5279,584,0,26,0,1,105105.35,0,4
4110,709,0,35,1,2,12674.68,0,2
6461,690,0,26,2,2,93255.85,0,4
6272,627,1,70,1,1,145299.5,0,0
4335,765,1,45,2,1,47139.44,0,4
705,645,0,38,7,1,167723.25,0,2
721,716,0,23,2,2,185900.88,0,4
4524,771,0,57,4,1,85876.67,1,1
572,687,1,44,8,2,1787.85,0,2
4049,717,0,33,10,2,23231.93,0,1
6738,524,1,32,1,1,187740.04,0,0
4241,679,1,39,5,2,100060.54,0,0
3788,538,0,32,2,1,80130.54,0,2
5622,752,0,37,5,2,132467.54,0,3
2534,846,1,61,0,2,96202.44,0,4
3714,532,0,39,0,2,94977.3,0,3
895,670,1,43,9,1,178827.3,1,1
6227,597,0,35,8,1,192852.67,0,4
6172,627,1,52,1,2,177238.35,0,1
4571,700,0,40,2,2,199753.97,0,1
988,766,0,52,7,2,66193.61,0,3
2685,488,0,34,2,2,181270.84,0,0
6140,694,1,39,5,1,25407.59,0,2
3564,639,0,31,3,1,20973.8,0,0
6542,705,0,46,4,1,76544.9,1,4
6120,810,1,69,3,1,110509.9,0,3
2231,638,0,36,6,1,164247.51,0,3
4142,595,0,43,5,2,105149.8,0,4
884,575,1,36,7,1,55868.97,1,4
1246,850,1,31,6,2,178747.43,0,4
3734,419,0,27,2,1,134720.51,0,4
2275,640,1,55,10,1,978.66,0,1
4372,570,1,34,10,2,183387.12,0,0
5670,640,0,46,5,2,155876.06,0,0
2005,689,0,40,4,4,119259.34,1,0
873,725,1,26,6,1,133720.57,0,4
4482,751,0,44,10,2,170634.49,0,4
6111,544,0,53,9,1,125692.07,1,3
2706,768,0,43,2,2,19150.14,0,1
4026,648,1,37,6,1,86894.67,0,0
2690,577,0,33,6,2,57975.8,0,0
521,639,0,27,2,1,82938.99,0,1
6050,686,1,26,1,1,79189.4,0,1
3422,657,0,28,7,2,5177.62,0,1
604,613,1,34,5,1,44510.26,0,0
2837,701,1,33,9,1,190611.92,0,0
4102,578,0,28,8,1,177834.79,0,1
3788,689,0,40,1,2,119446.64,0,0
4528,687,0,72,4,2,50267.69,0,0
825,499,0,53,1,2,144849.1,1,1
4526,693,0,39,0,2,81901.6,0,4
864,737,0,70,9,2,42576.86,0,3
4447,651,0,32,8,1,87609.5,0,0
2578,753,1,33,5,2,82820.85,0,2
1258,523,0,24,5,1,155144.12,0,4
901,458,0,28,2,2,9578.24,0,4
1716,643,1,39,7,2,170392.59,0,1
5369,638,0,34,7,2,3946.29,0,1
3777,685,1,38,4,2,102184.66,0,3
4707,684,1,38,4,3,75609.84,0,3
900,670,0,27,5,1,26170.08,0,0
4186,701,1,63,3,3,144727.45,1,3
4485,705,0,31,3,1,58134.97,0,1
5595,593,1,27,10,3,94620.0,1,2
6623,651,0,33,1,1,108764.69,0,2
94,741,1,37,9,2,149503.54,0,4
860,596,1,54,1,1,120314.75,1,4
4403,581,1,41,2,2,44205.95,0,0
5283,689,0,28,5,1,6129.61,1,4
2005,544,1,30,4,1,126796.69,0,0
139,718,0,41,1,2,27509.52,1,2
1973,583,1,35,8,2,42143.55,0,1
6572,663,1,28,8,2,87985.2,0,2
6497,666,1,33,2,1,81884.8,0,0
588,524,1,29,3,1,2705.31,1,0
4259,599,1,27,5,2,30546.4,0,0
736,667,1,27,7,1,149402.59,0,1
3764,727,1,52,4,2,118429.02,0,3
5367,689,0,55,4,2,58442.25,0,3
991,639,1,39,6,1,30414.17,0,4
3508,678,1,28,2,1,58814.41,0,2
2487,523,1,36,8,2,155304.53,0,2
4400,650,0,47,9,1,187943.6,0,3
3516,744,1,35,7,2,43036.6,0,2
2705,697,1,40,4,2,26543.28,0,4
1038,800,0,46,6,2,171928.04,0,0
4663,664,1,24,7,1,35611.35,0,3
2272,740,1,39,9,2,19047.23,0,3
1912,835,0,56,2,2,39820.13,0,2
972,559,1,52,2,1,129013.59,1,2
4095,676,1,36,1,1,113810.12,0,2
838,613,0,45,9,2,34749.65,0,0
2198,713,0,25,4,1,56268.98,0,3
4056,751,0,28,10,2,46630.47,0,2
6497,523,1,22,8,1,124906.59,0,2
4191,775,0,74,0,1,134869.93,0,2
203,608,1,45,4,2,36697.48,1,0
6042,673,1,51,8,2,172200.91,0,0
4192,616,1,46,2,2,137136.46,0,2
3509,650,0,48,7,1,57594.78,0,4
3631,655,0,41,5,1,36548.0,1,3
525,782,0,53,1,1,182960.46,1,3
6585,781,1,35,1,2,42117.9,0,1
4101,593,0,33,0,1,199478.05,0,0
853,505,1,35,8,1,91092.84,0,0
1977,707,1,40,1,2,14090.4,1,2
6541,692,0,36,3,1,178267.07,0,3
579,813,1,30,1,1,85808.22,0,4
6110,850,1,37,4,1,109659.12,0,0
5545,753,1,32,6,1,161642.08,0,0
6237,850,0,32,5,1,3830.59,0,3
4051,671,1,32,6,2,146636.44,0,0
3734,791,0,33,3,1,144413.92,1,1
6612,624,1,80,3,1,65801.44,0,3
6474,649,0,35,4,1,192486.24,0,4
5386,732,0,48,4,1,120852.85,1,1
6132,664,0,36,0,1,146191.82,0,0
5693,789,1,43,8,2,148412.24,1,3
6599,680,1,33,10,1,164119.35,0,3
914,701,1,37,1,2,163457.55,0,1
2759,684,0,25,1,2,144978.47,0,1
4098,586,0,52,6,1,67288.89,0,0
2764,522,0,25,5,2,103269.0,0,0
4396,739,0,27,8,1,106969.98,0,1
2668,835,1,18,2,1,117632.63,0,4
4125,790,1,29,3,2,189777.66,0,4
3449,671,0,48,6,1,66032.65,0,3
3775,560,0,44,5,1,98661.27,0,2
6133,651,1,28,10,1,74687.37,0,3
6388,682,1,69,6,2,149604.18,0,2
1260,808,1,41,0,1,79888.78,0,4
3778,644,1,26,8,2,138775.69,0,4
2711,688,1,29,1,2,154695.57,0,1
3316,617,0,26,2,2,168834.38,0,4
6610,738,1,33,4,1,105817.63,0,3
6134,663,1,45,5,1,48682.1,0,0
6052,515,1,48,5,1,147955.91,1,0
5338,845,0,28,9,2,56185.98,0,2
